label,clean_text
neg,origin post pti scientist banda us jalsi mein jata ji khaa maksad vision khaan to chawlen hi maarta isk jalsi mein time zaaya karni behtar banda apna kam mehnat
neg,origin post pakistanifirst kal garida farooqi ki guddi khoob ur shahbaz sharfi month interview non garida bechari ke chehr pe buhat thook girta ga sponsor link
neg,shahbaz sharif kar gharida farooqi saath bohat show ker raha khair
neg,kar tamam anchor bohat hi bikay hain mulk ki khabar nahi mulk kya ban raha sirf apni jaib sy talluk
neg,origin post pk tun muulk kow lootna daakooun qaoum kay ghaddaroun kee sirparasti kerna hamara sharifoun kaa kaam hamari khandaani rewayaat haein hamein fakhar
neg,origin post qaisermirza allah kare aap ki begum ye parh le ta aap pool khul jay jo gul aap khila rahi hain
neg,origin post raaz allah khairoafiat rakhay neeli goli heart attack bhi sakta
neg,origin post ro maryam ro lng to pehley kia huwa thaaaaa arbon lega ker khayal aaaaya ke lng transfer kerna haaaaiii commiss benai jao waisey lng ki news to share ker doooo
neg,origin post saboo uffoh kalsoom kiss ki dawat gay heinobama bazaatkhud bohat thurrya hoya obama fir tay
neg,origin post sharpasknif nawaz naam ji raftar letay tumahray khandan main har peda honay wala isi ki nishani
neg,origin post talwar gujjar aaaj xoti walay apnay bhonkay bhonkion xasay ahista ahista apni biloon nikal ek doosray puchkaar rahey
neg,origin post talwar gujjar btw islamabad lockdown kia bani gala lockdown mein tabdeel hau gia ratoon raat
neg,origin post talwar gujjar oh khoti walay bhonkna shrouh kar dia sharam kar
neg,origin post talwar gujjar pacha baat karo vesey da banday nahein houngay vahan burger bachay sirf tv stylein banana jantey sponsor link
neg,origin post talwar gujjar punjab saari pti kal lahor mein jamah hau pasha haath sar tha tau lakhoon loag jalsay mein aaey hazri standard 58 hazar rahey nahein pti auntian naach vaach karein ya nahein talwar gobbar yai talwar apni may lai soo sakoon
neg,origin post willbit origin post dingdong alhamdolillah ik allah swt naay izzat di nooraay butt haram khore chore fraudiay money launder doubl shftiay qoum ke arbon ruppay ishtharon parr khurch karr ke bhi be izzat zaleel rahay hain iss jahil jhootay gamay majhay khandaan ki asliyatt awm patta chall chukki
neg,origin post zamaray khan khawaja asif proof kar dia woh heera manda bohat bada badwa dala heera mandi noora mandi
neg,origin post aadi ali sochni ki baat ye hy panama case men to tahirul qadri log bhi shuru men sc aati thi lekin achanak baghair bataay gayab hogay instal wasool wapsi abb intzaar kisi qistt kaa
neg,origin post aamiruetn zardari ki paida honey ki wajah bhi musharraf tha imran nawaz ki corrupt karney ki wajah bhi musharraf yaar musharraf bara siyana tha abb samjha warna pakistan ke log seedhey jaanaat mein jatey
neg,origin post abbasiali roznama ummat kub pti mukhalif gaya 3share
neg,origin post akmal1 uk main hukmaran parti itaraz kerni walon nam bhi kise offshor compani main nahi aay tha uk main aak corrupt doseri corrupt nahi bolta imran corrupt us ke khilaf case raha us kiy haq ke kisi corrupt boley yehan to pti pml corrupt hain
neg,origin post akmal1 imran ki tarah wahi jhot wahi makari alfaz herphi patwari corrupt corrupt hoti apni merzi ki definit na batawo
neg,origin post akmal1 liy to khata hon patwari patwari hota chahi pti ye pml
neg,origin post aneeskhan zardari ki paida honey ki wajah bhi musharraf tha imran nawaz ki corrupt karney ki wajah bhi musharraf yaar musharraf bara siyana tha abb samjha warna pakistan ke log seedhey jaanaat mein jatey
neg,origin post atensari musharraf ke door mien moonh kisi cheez ki wajah bizi thai lia insaniyat ke lia awaz nahi utha sakay theymajbori ki
neg,origin post atensari secular mulk bal barha kar school ki kitab likha bal barhan sar bojh jata iq level kum jata pakistan ke bacho hal lo
neg,origin post atifsharif bohat farq bilkul wais jais ye sahib eik normal band main farq wais aap ki itla ke arz ke america aap ke mushi yehi gila tha ke woh doubl game khel raha matlab talban support america bhi ager yaqeen na aye to subah subah uth ke ankhain khool ke ya cup black coffe ke piyain ta ke aap khuwab yaar mushi nikal kar realiti face kar sakain jaan sakain parhiy ga shaid aap chale wais aap ki jitni jitni soch ke nawaz sharif translat chahiy mushi face kar sakta muje ume nahi ke aap samaj aye gi lekin kooshish karn main kia harj shoor kar ke jhoota banda sacha nahi jata ager aap apn jhoot beghairati defend karn wale apna leader mant hain to aap allah hi hafiz allah aap ke hal pe raham kare aap ke zehan khush fehmi nikaln main madad de ke kabhi mushi pakistan main rule kare ga apni stupid idiot afsana nigari band karo fact batao closet taliban state mind like pmln run elect campaign with ban group never striongli critisez ttp us accus quadepaksitan gener musharraf becaus he wa compli with thier demand strike we wa deal situt way suit to paksitan us he made deal with naik muhammad when thi militi doubl cross he got kick
neg,origin post aykay47 troll troll pehchaanta trolley naheen
neg,origin post barca haan khaha raiwnd famili gadaroon parti jama karn lage howe hain elect jeetna haie kya lage kya hota punjab maie
neg,origin post capre786 kia musharraf oor nawaz sharif main faraq corrupt hain
neg,origin post capre786 kia musharraf oor nawaz sharif oor musharraf main faraq ji han musharaf ke baal munch henawaz ke nahi
neg,origin post capre786 kia musharraf oor nawaz sharif oor musharraf main faraq jo mohbwatan leader foreign agent donoo ki govern mush na atta to aj afghan azad hota
neg,origin post chappoo aao sub iss kuuunjar lohar shaitan kankariyaan maarnay kay liey mein apnay bohat sarey dosttoon famili kay sath aa raha hoon innshaallah iss khabe chor nawaz guuuunjay shaitan khabe mulk azad kerwanay kay liey guuunjay shaitan loot kay kha gaey pakistan inn bhejna hey qabrastan go nawaz go go kuuunjar lohar go zada to kr saay bhi haath ziada poora khandaan hi bharva
neg,origin post chappoo nooni patwari ghulam ghayab iss thread sayo kithay budboodar ghulamoo
neg,origin post dukelondon nawaz shahbaaz shayateen hain jin qaum fori taur chutkari milna bohat zaroori mushraf altaf shujaat zardari farishtay na tumhari nazir tum altaf donoo baat braber
neg,origin post faqira786 kia bakwwass hey yeah sub chalo band karta aap shuru karo
neg,origin post farazkhii anp ne karachi ki halat kharab kar ke rakhdi gulistanejohar mein jafe flate plot peh anp walon ne qabza
neg,kpk main bhee corrupt awam paisa aysi he loota raha jasi baap ye ghareeb awam paisa sharam karo
neg,origin post farhankhan1111 kpk govt paisa aisa he lota rah baychari awam gareeb taer hogy tareen ameer ter hogy big slap imran mun napaak paleet leader altaf kaaaaaalia uk mein beth ker karachi loot ta raha hey
neg,origin post farooq22 mein nach nach ky tamsha lawaan gi zac goldsmith lobbi dy lafafa sy mela sajwan gi lafafa media 100 lakh banwan gi dhomki la ky naya pakistan banwaan gi umpir di tawaja dilwaan gi origin post talwar gujjar punjab saari pti kal lahor mein jamah hau pasha haath sar tha tau lakhoon loag jalsay mein aaey hazri standard 58 hazar rahey nahein pti auntian naach vaach karein ya nahein
neg,origin post farooq22 mein nach nach ky tamsha lawaan gi zac goldsmith lobbi dy lafafa sy mela sajwan gi lafafa media 100 lakh banwan gi dhomki la ky naya pakistan banwaan gi umpir di tawaja dilwaan gi ye loo sajj swar ke gaye tumhar amaa
neg,origin post fayskhan kyon bhai kyaa bohot jaldi aankhain nahi khul gae saaal govt main beth kar jhakkk maar rahe kyaaa laat maaar kar govt nikaal diya to khayal aaya ke ppp walay corrupt hain london muhibbay watan bayanaat de raha ke govt faut ke khilaaaf baghawat kar etc abhi agar corrupt govt ne hadddiiii phaink dee to sab bhoool baaal kar dummm hilaatay govt ke peech chale jaogay pml thainga dekha kar bhaag jaogay thi ur languag rememb parha likha jaahil crap who dont know to behav public fayskhan stupid act stupid alway said ppp pmln currupt liar murder problem peopl like vote bring power mqm dont have choic mqm have to pick bad wors mqm will never ever get with these parti they gover they live with lot struggl they gover they get kill bark dog like zulfiqar mirza spread hatr peopl like like hero dont tri to be smart thing can about jiska offic gaoo uska lashker gaoo
neg,origin post gotti yaar jo mubarak day raha ki baat ki day raha mubarak hi day dayta chalo khair kia ker saktay hain waziristan to gaya nahi sirf fazl ur rahman gaalian day ker aa gaya mqm haalat ghair jati mausuf ki karachi main isharatan bhi lafz na istema ker saka unkay khilaaf haan peechay machar sherkhan314 kyun bhonk rahay hain imran chahiy kay inkay pattay dheel na day auqaat bhool jatay hain pappu yaar tang na kar
neg,origin post humdaan meray bhai mein app ki tarah mqm pasand karta tha mugher jub asliat chali tau now iam mqm biggest supporterchadt suraj ki sub poja kartey mugher sach kay liy kum log ladt haimqm pakistan prosper banayegi mugher bohut si qurbanio kay zulfiqar mirza kagzi sheer tasubi insaan kyon bhai kyaa bohot jaldi aankhain nahi khul gae saaal govt main beth kar jhakkk maar rahe kyaaa laat maaar kar govt nikaal diya to khayal aaya ke ppp walay corrupt hain london muhibbay watan bayanaat de raha ke govt fauj ke khilaaaf baghawat kar etc abhi agar corrupt govt ne hadddiiii phaink dee to sab bhoool baaal kar dummm hilaatay govt ke peech chale jaogay pml thainga dekha kar bhaag jaogay thi ur languag rememb parha likha jaahil crap who dont know to behav public
neg,origin post irshad466 akram shaikh jesa khuta insan mane tuk nahe dekha hairangi khabi shesha nahi dekha
neg,origin post ishwaq cheeta dum daba kar bhaaaaag gaya bhi ishwaq dum daba to kuta bhagta hacheeta
neg,origin post jandkboss talwar gobbar yai talwar apni may lai soo sakoon oh khoti walay bhonkna shrouh kar dia sharam kar
neg,origin post jani1 aap preshaan na houn apni xotion taraf dhian dein mein sirf bhonkoon zikar ker raha houn
neg,origin post janijok ager aleem khan qabza group tao arrest kero ussay hakumat kaam mujrim saza hota ilzaam laga
neg,origin post janijok kabhi research ker kay dekhna jaati umrah kaisay bana tha afzal khokhar malik shafi khokhar rauwind mpa mna kaisay kaisay qabza ker zameen dilwatay thay tao islamabad ki kachi abadian mamoli baat laga gee
neg,origin post jeaybhutto mic lay kar sub taqreer karnay shoq char jaata hain ss tau mujh naheen zara humhar presid ki taraf aao tau sahilahor punjab kay bahir bhi pakistan hi ga bhuttoaik zardari sub bhari zardari kaa loota hua maal sab bhaaritru true
neg,origin post jootaymaro waisey aaab inn besharam logoun jootey marney waqt aaa
neg,origin post jumman shekhpura jahil adami musalmano maszid ghu kar qatl kisn kia yanki ne kia bara angrez bana hua idhar yanki ban kar angrezi jhar raha taliban ki histori strateg depth taliban ne jo tabahi failai pakistan us bekhabar
neg,origin post kakaje ladi gentleman ye typic khota khor patwari mian nosar baaz sharif ye samajhta ke agar fouj martial law lagay gi to ye patwari tank ke neechay lete gain apn dil sachi baat batao aasi wahaiyat cheez tank ke agay aagai to tank bachn kitna chanc tank to dahoosh takra ke paash paash jai ga isliy patwariyon ne asi cheezon bi paala wa as last line defenc
neg,origin post lllcolumbusll baqi sab chhoro laikin aap ki taarif karni parey gi kam az kam aap haram khore nahi paisey ley kar kam poora kartey
neg,origin post lllcolumbusll hahahahahahaha aaap qa buzdil usay ke us ne aakar apni be izzati hi karwaaani tabhi to us saamnay nahi laa rahe bhai pti leader to insaf to ye ke pml leader saamnay aay tab maza aayega ais chotay chotay khushaamdion aagay kark bewakoofi ki batain bulwa kar to asli sher bhi geederrrr ban jata to ye kaghazi sher kya karaingay manjaanib pml traitor parti
neg,origin post lllcolumbusll buzdili ya level apni apni samajh ki baat tumm bhi to jo photo kisi aor ki aor baat kisi aor ki haal uss badd chalan aorat jaisa jiskkay kamray main tasweer uss kay shohar ki hoti aor soti kisi aor kay saath
neg,origin post lllcolumbusll lol sama news hahahhah mqm ki pitho channel ahahha kash geo tv link post kertay to yaqeen ker letay sherm tum mager nahi aati samaa bhi mqm ki pithoo channel express bhi kehtey sab channel hi pithoo kia chalo mqm ki na yehan news nawaz shareef ki mqm ki
neg,origin post lllcolumbusll pehlay karachi mein insaniyaat qaim kero target kill bund kero pujabi pathan baloch sindhi bhai mut maro 240 qatil ker kay insaniyaat raag alaapnay shaitan insaan nahi bun sakta
neg,origin post loser24x7 dehaaridaar bechaara sahafi mut kehy isaypaisa insaan ki jaanwar bana deta just tell fact make diharo dar ik disclos compani nomin paper fact
neg,origin post mohib yar ya bunda khabi ke thara bonkta khabi ghunda ki thara act kerta ya insan sponsor link
neg,origin post muqada iss dafaa khalein chenaney muqaa nahi mila issi liayi abi mirchein laggi hui
neg,origin post nepalinationalist t3rro1t haircut kerkay good decis zara bachon dead muslim women rpe kernay kay liay bhi keh yogi ji hazzamo ke fayad ki bat soch rahe lekin pakistani hazzam befaltu pareshan
neg,origin post nepalinationalist arey chddi problem aqal ki baat kerna tum log kehtay kay indian muslim hindu tha ghar wapsi honi chahiyay to jub woh previou hindu ghar akay hindu lerki shaadi kernay ki baat kerta to apko kia problem bhai app to khush hona chahiyay na ki kay iska issu bana ker segreg maze ghatia harkatein kerna shuru kerdain hindu lerkiyan wesay hi musalmanon kay pass reason aati hain mein sharminda honay ki baat nahi thora meat khao himat kero to app bhi jesay bun saktay abhi dekho kesay kareena taimur karishma nikala hindustan ke bacho dahashatgard nahi banana jisko terrorist banana pakistan kar kisi madars shauq poora kar sakta
neg,origin post nepalinationalist secular mulk kalbhushan doosray mulkon mein bhaij ker d3hhartgardi phaila raha filhaal to kalbhushan ji ki gnd lal horahi jeeray tarka laga kay arey bhai coln habib kya india ke border murghi bechn gay jagah nahi mili unki tashrif zaid hazzam ki tarah lal tum thandi patti lagao apn pichhwar
neg,origin post ninetykman mujhay to aamir liaqatlol pehli dafa laga oo yar tum log to fowad chohdari bhi like kartey ji ke mutabiq tum sub doggi tum babur awan bhi like kartey ji ke mutabiq tum logon ne cda ki zameen pur najaiz qabza howa he sheikh rash to ishq kartay bhi lumbi list he hi gin lo
neg,origin post noman3000 mqm wait marvi kay naap ki bori bhi tiyar sponsor link
neg,origin post noman3000 mqm wait lolzto abb gandi naali nikal kar gutter main challaang laga de
neg,origin post noman3000 farighulba paa jawab hoga to dega na musharraf ganj ki bolti jo band kerdi naam shareef parhay likhay jahilon to nahi ke farighul bal matlab kia
neg,origin post pablo ji tarah tumhari baji alema khan rani khan gheer qanoni jaiedad kahredi jesay tumhari bhanji tyran khan jamiama ki jaiedad main hisa lina daikha mainay kya kaa thaa patwari kabi bhi sawal jawab nahi de ga tum logo pajama geela jata sawalon deikh kar mard bano jawab day akr dikhao buzdil mat bao agar tum log haq kay liy lartay to sawalo kar jawab day kar dikhao buzzdilo
neg,origin post pablo mujhay jawab nhi aata tum jawab tum to pamper bandha halema khan rani khan peh lay forum pay publicali mano kay nawaz sharif apnay 13 saal kay bachay kay naam undeclar money undeclar offshor compani banai thee apni jawan beti kay naam bhi offshor compani banai thee tab may jawab doun ga patwari agar sawalo jawab nahi de sakta uska hi matlab kay to admit kar raha kay daal may kala to publicli admit kar tujay may terey sawalon jawab doun ga
neg,origin post pablo tum bahadar jawab alema khan rani khan dubai main zakat pesay jiadad kio kharedi kio chupaaia mainay apsey jo sawal may haftay kar raha houn ki haq pehlay banta sawal kay jawab denay ya tera haftay sawal bhaag raha mard ban jawab day laikin nahi day ga kyu kay teri tatti nikal gayi terey pajamay may agar defend karnay shock to merey sawalo jawab day mujay jhoot karaar mastri
neg,origin post pablo pappu mastri apkay hussain uncl 13 saal ki umar may kaisay 30 million ki compani kay maalik banay bhonko bablu apki baji mariam jo apnay nihari baap ki depend uskay paa compani jo million dollar ki hain kahan ayi to apnay daddi ki depend uska shohar to apnay asset declar may zikar nahi tha compani bhonko na mere bablu ji agar nihari sharif saaf to ji tarha aleem khan jahngir tareen imran khan apnay document agay laai uss tarha kyu nahi agay lata tera mian saab
